sender,requestkey,token0,token0amount,token1,token1amount,time
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/gwjAMVc8oAG_P2M3403xWlUrU1f80n3C_eDUdU-U9UM,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.4612332e-05,2025-06-13 08:24:52
k:df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed,https://explorer.kadena.io/mainnet/transaction/mZXQ8S2_kMfdmEhwGrrfC-EZ56-YpNEj5be6lITUsSE,free.crankk01,4000.0,coin,29.973428356311,2025-06-13 08:29:29
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/C0UadugFX6dSASqkv63kyYu-1V550EmnE9VDkpmHhmU,coin,93.673225330118,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,39613.9433460076,2025-06-13 20:50:57
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/cY1v6mKsqVZk4XL_4KIJlpbCJqquIgh1fDloPldChYw,coin,72.973053748711,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,30601.3084903107,2025-06-13 21:17:20
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/U6DTym5b0TphpPq24Nh49yIVUEDo5sv5S_20vljM87g,coin,60.066008172819,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,25000.7268252415,2025-06-13 21:48:05
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/-v1jAwd6pdS3Uek8O8CQpvgzUF-mGbo_UM5Nod1IlSs,coin,0.947157916925,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,393.0796342882,2025-06-13 21:56:30
k:ae7b938733e877ec7fd7147695d3c424ec9efa578f062e1fedd52c6045f1179b,https://explorer.kadena.io/mainnet/transaction/ZlkrSWZC50LdjpwNGmFez9SCyrR9sJABrFG9SYwWyyU,coin,175.0,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,70481.92031534488,2025-06-13 23:37:18
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/gG0e8JyG-pxGKbuQ-6YRrnrs3XK4e6ibR8SUCrBT-aQ,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,1241250000.0,coin,151.044359742064,2025-06-14 04:38:26
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/yx7v03yeAMawZS9I5Ky3FF5L66_N5Ko08LW2OhtZ4do,coin,27.06095796,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,209721590.76900586,2025-06-14 21:41:36
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/1XjP9g4nSAfVHzLmPYvgZ2_YJfP-2tJdXbr4e2bNTH4,coin,31.66680584736,free.cyberfly_token,4999.1,2025-06-14 22:28:53
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/6qaOfcR1jVNJcByf6Rp8BTdp-dOOM9PmI7yFOdGPXuM,coin,32.559278356248,free.cyberfly_token,4999.1,2025-06-15 00:06:13
k:07d6a3ebaeae0232a8ec4217d582803b72ee96a61d53dba8e717938da4928a9f,https://explorer.kadena.io/mainnet/transaction/crhVTAIIFX1UcQc2Japr4SYgQvVnAqtKQkVzyQkgoOE,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,149000.0,coin,347.435097515159,2025-06-15 02:48:10
k:07d6a3ebaeae0232a8ec4217d582803b72ee96a61d53dba8e717938da4928a9f,https://explorer.kadena.io/mainnet/transaction/H2xTJx3jzjdYtqm-E7mWQ4JVK9CJctOSoCuZVyOXe0w,coin,500.0,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,210602.9992367034,2025-06-15 02:49:09
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/zDjQUAoW_u_Ue_TxX3H1Yi7APmmSsJgRQheJ484jWUs,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,13026.07901,coin,31.579618970487,2025-06-15 02:50:35
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/0IGdOnAGQs7jVHENBcmrBOs25SUd68bF6PMKUZpxhec,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,99300.0,coin,236.185724892377,2025-06-15 03:14:58
k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d,https://explorer.kadena.io/mainnet/transaction/KKWeUYpIF-2GTquRMOBFyWgdMYxxKMLByU-cC4mCqWc,coin,236.0,free.maga,103804.32253283485,2025-06-15 03:30:49
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/pzQ5Bt9OL6ASmUg5o_rGsDBYD7U8l3mpDbH-GPn75rA,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,993000000.0,coin,125.832159342216,2025-06-15 04:00:37
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/om0UOvgN10B0f7mX9OvnrILGnv8dDcIqXqqgLV6MbMk,free.maga,24825.0,coin,57.367013901843,2025-06-15 05:10:48
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/KQfeS5Amd95X54LsciHCv8tclGTU8jrmDcolt6wKTzg,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.9620345e-05,2025-06-15 07:59:52
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/dj9RT4Ih8GMDpjPgrDJVsVEJT-MMHqfjFBTnjfU8BwY,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.9619603e-05,2025-06-15 08:04:52
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/TBbt76YXJPm7rUYMIcsQjstTGnTC6MpGCIjPekptqiI,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.961886e-05,2025-06-15 08:09:53
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/LqVWgFp3P_8TvUux__ZMX1i8OurM76c1ifAWKrxmsGc,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.9617376e-05,2025-06-15 08:19:53
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,https://explorer.kadena.io/mainnet/transaction/tca8I_4vhxs63b2vPbuqU8UQSq7UBO6bUZca6IwD4iE,free.crankk01,1000.0,coin,7.472774640983,2025-06-15 17:18:16
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/0XtLNiRGBJCLeL4dveWcMI1eCIwRU4rkMTV0Y4jcoFg,free.maga,4824.57303,coin,10.155057694878,2025-06-14 18:10:14
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/hg7ff764m9H9ggBrPsRvNKPkLG95052AihkLqzBbOjA,coin,49.65,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,20381.2137690032,2025-06-14 18:12:25
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/NspgeFM7vtbTyvoWs3WdWb5WI45WpUhBmp2AI8cIpLg,coin,49.65,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,20267.0705030486,2025-06-14 18:15:25
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,https://explorer.kadena.io/mainnet/transaction/149zyYP1w6M7XrMnTVFs2VFTF_9WVcyIdDS3EpI6JVg,free.crankk01,5301.0,coin,42.346639240465,2025-06-14 18:18:53
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/JGA66sMKjat7p1ip2s8UHW_qL-JTKTZkSEcxmD52xeU,coin,12.354360153936,free.maga,5727.2876413299,2025-06-14 18:20:01
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/-hXPZ9uiqlcLC3R6zuISqufAUhSe_ICmAn7hqjC2SEU,coin,10.499119138712,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,81428495.51051809,2025-06-14 21:29:11
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/q1fi_-Sb7zJC5RJuKKeET3iCDDA16o0K6godtKXiwFQ,coin,2.8797,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,22339016.43485995,2025-06-14 20:46:45
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/h1nZxo3bqO2jXwrrS1h4rwtyslLnGHT9lS_MDPkIbJM,coin,13.52006241,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,105227303.49019405,2025-06-15 08:00:14
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/pKJJKtg-tmizb5hp3OoQADGw4BLMq9aVahoik_ocw7k,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.9618118e-05,2025-06-15 08:14:52
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/XLqPsL2TVvowfvVs3QEmm8KKPqdk21UdiEFr9V6RnuU,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.9616634e-05,2025-06-15 08:24:52
k:fea29be0591af42646ca25dce0e356e77eae3ef8aff793f118a54dea2de88a37,https://explorer.kadena.io/mainnet/transaction/O2Ihisfj931ZbDlmqC91JjDEP67wT0oqpsMSkuPnmm8,coin,219.0,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,1672306798.2129688,2025-06-15 10:03:48
k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b,https://explorer.kadena.io/mainnet/transaction/ajxLPsx5P97UcqYcTzFa-UCH0NNTaelVgI9-p9palUk,runonflux.flux,746.03,coin,363.941774365506,2025-06-15 12:24:59
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/49_KgY_Uvu9Xk50dZwvXpNkyhQdqRsGA07PJSHPJEnU,coin,49.999995375049,runonflux.flux,103.30695,2025-06-15 12:27:19
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/0RKEXXCXh1MkhI3E2544OdZUyX0-7XJzcK_SrPc--48,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,99300.0,coin,229.36239106769,2025-06-15 17:06:19
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/TI-t6s7gLB8ip6rzAvh84hH1Z0zzKuK3G71ZXDC8THo,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,993000000.0,coin,128.192226532563,2025-06-15 13:00:36
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/5WgUspkkZFoyhvXTc3rWwy3olvLoqDgBPqTafqz62j4,coin,227.397,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,97760.6690618311,2025-06-15 17:10:35
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,https://explorer.kadena.io/mainnet/transaction/t9GCTSDugcZe0A6cPz_EcaZZ1IaCeOYrHxygIjYJXL8,free.crankk01,1000.0,coin,7.547458844909,2025-06-15 17:17:47
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/RzZTlBDmDIr15loo7Z9LOjXaHFUn9Z8GPbpJIXBAkdQ,coin,103.152543125815,free.maga,42298.7334622242,2025-06-15 17:59:01
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/bjPslTOpmeBxiUf7G6swagRQgekThqn5AvAO5LLeHqA,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,49650.0,coin,115.409194473585,2025-06-15 17:39:18
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/OstZTvh8KyZZJWBgVW82Ggt4K4Ad8wxr_2oKvbkaAQI,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,9619.351618743,coin,22.480414827585,2025-06-15 17:39:03
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/Ri1ETVmyYZIozYvy1o0a1rXLszoN8rtBOR4lw7ptPZ8,coin,112.108192096143,free.maga,47682.1106163172,2025-06-15 17:44:27
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/wmSz0eaOJ6hOqJ4vBeghZbuCtpf1_yqzwdSRckc3HuU,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,47213.53124125763,coin,108.337798069303,2025-06-15 17:46:00
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,https://explorer.kadena.io/mainnet/transaction/8KvvrhNUU5muyrE3nXrKPKTs4doK5eXP5awPBtdLugQ,free.crankk01,7000.0,coin,54.1623942091,2025-06-15 16:40:38
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/A_bJaQFJNrkI1wdIZzIjouF-woxRozMl655AZCLl9Ts,coin,19.999999960048,free.crankk01,2588.54551,2025-06-15 16:41:21
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,https://explorer.kadena.io/mainnet/transaction/72mhaBPZA3qW6XdtmnWhkqDm1qRAUqDHEK3E4IJ5m5A,free.crankk01,10000.0,coin,75.863544905215,2025-06-15 16:45:17
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/VNDG5EYjRUiyPVPhgusuMD47WTtpP48pE3wcoWSwTuE,coin,29.999999933015,free.crankk01,3970.65054,2025-06-15 16:46:06
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,https://explorer.kadena.io/mainnet/transaction/q6kZdmVJDqcJFZCOMymX-Rsluk5oFNOBbadsX-Kj5VI,free.crankk01,10000.0,coin,74.365032374827,2025-06-15 16:47:51
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/r6McWeJE8SyGMhJHlLXS0Lkcp4krz9FqeZL2pl2MiQs,coin,50.002852167577,runonflux.flux,105.6676,2025-06-15 16:51:44
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/LeyE-3Ijb5xLYoCk-Cc8re-jFuE99uxPmOvk-z8Cmm8,coin,30.65208145152,free.maga,12329.0147802634,2025-06-15 18:11:06
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/o6TXahPcA8NauM7Chb9D9NLpjLIL-BRDU0NsQ6ZOmL0,free.maga,23913.15923817068,coin,58.755853733615,2025-06-15 18:34:46
k:0349744a50c7e1705957b7ed3502fe909b1d8f257c2aef7cffb8f80e6a1ef9cf,https://explorer.kadena.io/mainnet/transaction/-V9SMhki31bDc_51P8fjSytk8PGvZ2zdrJ_MwUp5MIk,free.maga,55000.0,coin,124.547282340415,2025-06-15 21:08:36
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/DV-m5G48uEMhEggvb9uMhOO1jG08UP1xHkVOSl3trWI,coin,17.814987639188,free.maga,7999.1,2025-06-15 21:08:59
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/wdc4_9F1tP_0vdf2q_WYiqbaGCG-8vdSBd5eGpgbHVA,coin,17.951516501193,free.maga,7999.1,2025-06-15 21:14:15
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/CWZIy4hZ-s23c8W7BB4z8tzy4cTMez2RUpEn0EnqVKE,coin,0.993,free.kishu-ken,1488760758.0712245,2025-06-16 03:07:44
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/h4SBWq2udBGjXw-vIeoCqz-843i5iWpE01EewP6zOIk,coin,0.993,free.teckel,10524379628.291822,2025-06-16 03:08:20
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/fafFcLGY7vpmkA95PolT3rMPt1_a1eAJz9seUBrxtRI,coin,16.880007000001,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,128359816.95404829,2025-06-16 03:13:34
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,https://explorer.kadena.io/mainnet/transaction/wpoJuXPkRzDBNz-NLIA2irA5xCJPgnffJCkYNPqnjX0,free.maga,343.57211950372,coin,0.735850621414,2025-06-16 08:01:07
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/HkMkArm51ohl9idBBFkvIjPj0ZTQtAVYKkWCJbjPs08,coin,17.173751930616,free.maga,7999.1,2025-06-16 03:45:04
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,https://explorer.kadena.io/mainnet/transaction/xW0KDGGwuHYQxXazXIhAnRVXIFdmao9pTD_HrfAfaDc,free.kishu-ken,689924214.2075964,coin,0.461897305034,2025-06-16 08:01:37
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,https://explorer.kadena.io/mainnet/transaction/8WJ6nhiAr0KJ1fUs6xRngeNlxVYUlOu1oYUQEGfbFwA,kaddex.kdx,7030.038513651069,coin,2.858571647115,2025-06-16 08:01:52
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,https://explorer.kadena.io/mainnet/transaction/EnXKWEScsuw_3qtkHPGxo6Clgg9YkxyG_6GO7F8guew,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,7058.566620709736,coin,15.320730905615,2025-06-16 08:02:28
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,https://explorer.kadena.io/mainnet/transaction/XOjoDHFJJKGpDuTOCm6cegIwPJzObpOW00Nx6bYDLN0,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,0.003422889782,coin,6.853977115391,2025-06-16 08:03:28
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/Px1Ww7aWWwnZ78hQo8c6pOKqDES6NLiIyuoQ98BU0TU,coin,74.617840012732,free.kishu-ken,111322156095.94456,2025-06-16 06:00:07
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/nx9cA6F46OyfUeAojIBqRKZqsmM5WN0QoksGcepui7E,coin,65.010894250475,free.kishu-ken,97050096321.6478,2025-06-16 06:00:44
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/62kqD-cqN8PCVyH9xnRmxJUcpXhSAqNWDKv00OGVGjk,kaddex.kdx,997261.177722216,coin,413.75744307102,2025-06-16 07:56:20
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/aqasRY2JbG4PdUABQC9ANIFFvLNskjHJ98HK6Q3Bbqk,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.9664725e-05,2025-06-16 08:14:52
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,https://explorer.kadena.io/mainnet/transaction/A5y5S3cm2_lTwEcUm5jFbCjK3HrbUTC5Z8Zhf1HNBCY,coin,0.1,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,4.9663238e-05,2025-06-16 08:24:52
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/h9WUPR-jp8XUmOiBHTFIOJZTKgP69J4xZdlDNWDmIzY,coin,129.09,n_e309f0fa7cf3a13f93a8da5325cdad32790d2070.heron,512345.4530689827,2025-06-16 08:25:58
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/ehrA2bk23Qjr6ICd1DjHcerk8WcTSWElsyzUZ5ophDs,coin,9.999999981065,kdlaunch.kdswap-token,4239.48238,2025-06-16 08:56:43
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/y5m50tJXUgYgfrrRlhKe5538NZdTh6xf8X-L9n7vWpE,coin,8.807472708877,free.cyberfly_token,1769.39573793,2025-06-02 15:09:44
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/gP3znpyu7VKbEbgSxDWXdM1YxXNisCOfbS6WFvkx5B8,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,8304.14232,coin,20.173177199751,2025-06-15 03:16:31
k:07d6a3ebaeae0232a8ec4217d582803b72ee96a61d53dba8e717938da4928a9f,https://explorer.kadena.io/mainnet/transaction/vTyIewzTfZNJm9-NifdkapEI120AzGkIzRXfIjkpeZ4,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,200000.0,coin,471.52310375337,2025-06-15 03:17:08
k:07d6a3ebaeae0232a8ec4217d582803b72ee96a61d53dba8e717938da4928a9f,https://explorer.kadena.io/mainnet/transaction/iSDpEYCqD2gxZGDvOzBfkRVNLfeiZNGNKoxf-GnLG0I,coin,140.0,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,59920.145955772,2025-06-15 03:19:15
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/JHgZUoS3TEP3JE5mJ_6A4Bzakp4xRhq4FLs_6EnKRyQ,free.maga,7999.1,coin,18.930172165323,2025-06-15 03:30:23
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/_RqkisslJyp-v9vjMltrzu8Us65ZQhRg54bQ-UfEvVQ,free.maga,7999.1,coin,18.782317729051,2025-06-15 03:34:22
k:fea29be0591af42646ca25dce0e356e77eae3ef8aff793f118a54dea2de88a37,https://explorer.kadena.io/mainnet/transaction/9NtwpXCp2nvJPizUwuFwmLsgm9olZZtFL2MCDtn_sYY,coin,366.0,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,2827340888.3988385,2025-06-15 09:36:55
k:0349744a50c7e1705957b7ed3502fe909b1d8f257c2aef7cffb8f80e6a1ef9cf,https://explorer.kadena.io/mainnet/transaction/_HQGM1eVH6ZrKOkd0bwCWdQUopM7Z-0mDUIPa9bFnK4,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,193000.0,coin,428.375040471056,2025-06-15 18:38:18
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/r0-w8W4qStTSYOlj0KdNb_aAn3MMpGcRJ2NJEFKOOhg,coin,29.999999982878,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,13756.80703,2025-06-15 18:38:42
k:481567361eaa2988c4043aa27b2a0d07c944c0f3ee739deadb81a7b05e451e20,https://explorer.kadena.io/mainnet/transaction/iJCxrC2vMpR08xhcj9o19EPuHdfYZfj_OkMbtVfabTM,free.cyberfly_token,7000.0,coin,46.270933552086,2025-06-15 18:38:16
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/SPKPq9XARQPlaX7U0Sxi4VYkFrm35uTg7khp3BrrZ0w,coin,18.637272643684,free.maga,7999.1,2025-06-15 18:39:37
k:0349744a50c7e1705957b7ed3502fe909b1d8f257c2aef7cffb8f80e6a1ef9cf,https://explorer.kadena.io/mainnet/transaction/mxKwn6ZKUw4NWz23ej66sl7rSPVYPt5MKb6s5M9-yVs,free.maga,52000.0,coin,123.069456670321,2025-06-15 18:39:13
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/OHCBjWBgiSHA7gXkhVMGgTiwDQ-X8AyADkUOcYtM8wE,coin,0.5958,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,272.6061348526,2025-06-15 21:00:14
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/OHCBjWBgiSHA7gXkhVMGgTiwDQ-X8AyADkUOcYtM8wE,coin,0.5958,n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI,272.6061348526,2025-06-15 21:00:14
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/2xB_4RQCy1mybnipvwOu_hVZs_7uQvVL-ZBbG0QrXSY,coin,117.331887,n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi,894583845.0424155,2025-06-15 19:50:30
